,phrase,label,sentiment,subjectivity,language,count
LGBT,LGBT,ORG,0.024999999999999994,0.23125,fr,2
ISW,ISW,ORG,0.17333333333333334,0.16416666666666668,fr,2
DGCCRF,DGCCRF,ORG,0.02125,0.021875,fr,2
CHP,CHP,ORG,0.03071428571428572,0.04285714285714286,fr,2
CDU,CDU,ORG,-0.014285714285714287,0.1285714285714286,fr,2
Institute for the Study of War,Institute for the Study of War,ORG,0.17333333333333334,0.16416666666666668,fr,2
SAGO,SAGO,ORG,0.09,0.05,fr,2
étendue(s,étendue(s,ORG,0.16333333333333333,0.075,fr,2
France 3 UHD,France 3 UHD,ORG,0.06666666666666667,0.05833333333333333,fr,2
Belgium Startup Awards,Belgium Startup Awards,ORG,-0.19333333333333333,0.08333333333333333,fr,2
Autorité palestinienne,Autorité palestinienne,ORG,0.002222222222222219,0.036111111111111115,fr,2
Parti républicain du peuple,Parti républicain du peuple,ORG,0.03071428571428572,0.04285714285714286,fr,2
Champions d'Europe espagnols,Champions d'Europe espagnols,ORG,0.015555555555555553,0.0,fr,1
lUNFP FC,lUNFP FC,ORG,0.34285714285714286,0.0,fr,1
Festival d’Annecy 2026,Festival d’Annecy 2026,ORG,0.1511111111111111,0.0,fr,1
LLM,LLM,ORG,0.1277777777777778,0.0,fr,1
L. Les Anglais,L. Les Anglais,ORG,0.22999999999999998,0.0,fr,1
Deliver,Deliver,ORG,0.09200000000000001,0.0,fr,1
Alliance atlantique,Alliance atlantique,ORG,-0.03,0.0,fr,1
Conseil national des sports du,Conseil national des sports du,ORG,-0.32,0.0,fr,1
Conseil d’Etat,Conseil d’Etat,ORG,0.15,0.0,fr,1
SPA,SPA,ORG,0.04,0.0,fr,1
Redmi Headphones,Redmi Headphones,ORG,0.22,0.0,fr,1
Sephora,Sephora,ORG,0.31875000000000003,0.0,fr,1
FC Nantes,FC Nantes,ORG,-0.034999999999999996,0.0,fr,1
Comité organisateur des JO 2030,Comité organisateur des JO 2030,ORG,0.08,0.0,fr,1
McDonald’,McDonald’,ORG,0.026000000000000002,0.0,fr,1
SNCF Réseau,SNCF Réseau,ORG,-0.004999999999999986,0.0,fr,1
Dupessey & Co,Dupessey & Co,ORG,0.13999999999999999,0.0,fr,1
