,phrase,label,sentiment,subjectivity,language,count
Fujaïrah,Fujaïrah,LOC,0.03000000000000001,0.17777777777777778,fr,1
Emirats arabes,Emirats arabes,LOC,0.03000000000000001,0.17777777777777778,fr,1
Emirats,Emirats,LOC,0.020000000000000018,0.21000000000000002,fr,1
rue de la Paix,rue de la Paix,LOC,0.06749999999999999,0.09,fr,1
Un ressortissant pakistanais,Un ressortissant pakistanais,LOC,0.020000000000000018,0.21000000000000002,fr,1
lécran,lécran,LOC,0.024999999999999994,0.2,fr,1
Thoune,Thoune,LOC,9.25185853854297e-18,0.16666666666666666,fr,1
Orlando,Orlando,LOC,-0.09666666666666666,0.06666666666666667,fr,1
Haut-Commissariat,Haut-Commissariat,LOC,-0.08,0.2833333333333334,fr,1
lexil,lexil,LOC,0.0,0.0,fr,1
luvre,luvre,LOC,0.0,0.0,fr,1
Barrio Negro,Barrio Negro,LOC,0.05857142857142857,0.07857142857142858,fr,1
Quartier,Quartier,LOC,0.05857142857142857,0.07857142857142858,fr,1
Cité des Anges,Cité des Anges,LOC,-0.06999999999999999,0.0875,fr,1
État malgache,État malgache,LOC,0.20666666666666667,0.17222222222222222,fr,1
