,phrase,label,sentiment,subjectivity,language,count
Joseph Aoun,Joseph Aoun,PER,0.23466666666666666,0.19333333333333336,fr,3
Zohran Mamdani,Zohran Mamdani,PER,-0.03333333333333333,0.39999999999999997,fr,3
Anatoly Grishchenko,Anatoly Grishchenko,PER,0.28500000000000003,0.375,fr,3
Thiago Avila,Thiago Avila,PER,-0.051888888888888894,0.08703703703703704,fr,3
Yehvann Diouf,Yehvann Diouf,PER,0.0037500000000000033,0.45625,fr,3
Kanye West,Kanye West,PER,-0.0395,0.25333333333333335,fr,3
Adolf Hitler,Adolf Hitler,PER,-0.06774999999999999,0.2816666666666667,fr,3
Ronald Reagan,Ronald Reagan,PER,0.15968253968253968,0.2142857142857143,fr,3
Bruno Retailleau,Bruno Retailleau,PER,-0.0334920634920635,0.15357142857142858,fr,3
Julian Bugier,Julian Bugier,PER,0.24000000000000002,0.14285714285714285,fr,3
Saif Abu Keshek,Saif Abu Keshek,PER,-0.051888888888888894,0.08703703703703704,fr,3
Deborah Levy,Deborah Levy,PER,0.20000000000000004,0.45999999999999996,fr,3
Premier ministre,Premier ministre,PER,0.08333333333333333,0.1998148148148148,fr,3
De Ketelaere,De Ketelaere,PER,0.08066666666666666,0.2141666666666667,fr,3
Romelu Lukaku,Romelu Lukaku,PER,0.10403703703703704,0.1960185185185185,fr,3
Paul Kagame,Paul Kagame,PER,0.033484848484848485,0.12954545454545455,fr,3
Roumen Radev,Roumen Radev,PER,0.12261111111111112,0.16222222222222224,fr,3
Hyosung TNC,Hyosung TNC,PER,0.26285714285714284,0.16,fr,3
Joaquin Panichelli,Joaquin Panichelli,PER,-0.16571428571428573,0.21428571428571427,fr,3
Mircea Lucescu,Mircea Lucescu,PER,-0.07666666666666667,0.20000000000000004,fr,3
Foley Dirane,Foley Dirane,PER,-0.17400000000000002,0.18000000000000002,fr,3
Fidel Castro,Fidel Castro,PER,0.09455555555555556,1.1288888888888888,fr,3
Sophie Garel,Sophie Garel,PER,0.10000000000000002,0.275,fr,3
Thiago Pitarch,Thiago Pitarch,PER,0.27,0.15,fr,3
Noam Bettan,Noam Bettan,PER,4.625929269271485e-18,0.21388888888888888,fr,3
Gaza »,Gaza »,PER,-0.02900000000000001,0.10000000000000002,fr,3
