,phrase,label,sentiment,subjectivity,language,count,topicColor,keywordColor,continent,gnd,geonames,latitude,longitude,geotype,country,ipcc
Saka,Saka,LOC,-0.058888888888888866,0.24444444444444446,fr,1,,,,,,,,,,
Cosmos»,Cosmos»,LOC,0.12375000000000001,0.2825,fr,1,,,,,,,,,,
Ressacs,Ressacs,LOC,0.12375000000000001,0.2825,fr,1,,,,,,,,,,
Haute Cour,Haute Cour,LOC,0.11333333333333333,0.35000000000000003,fr,1,,,,,,,,,,
Cour suprême,Cour suprême,LOC,0.11333333333333333,0.35000000000000003,fr,1,,,,,,,,,,
Atlético,Atlético,LOC,0.18833333333333332,0.30833333333333335,fr,1,,,,,,,,,,
DIRECT Arsenal,DIRECT Arsenal,LOC,0.18833333333333332,0.30833333333333335,fr,1,,,,,,,,,,
Cash,Cash,LOC,0.43333333333333335,0.3333333333333333,fr,1,,,,,,,,,,
musée des Confluences,musée des Confluences,LOC,0.12500000000000003,0.2833333333333334,fr,1,,,,,,,,,,
cur de lusine,cur de lusine,LOC,0.17333333333333334,0.3666666666666667,fr,1,,,,,,,,,,
cépage,cépage,LOC,0.07500000000000001,0.1,fr,1,,,,,,,,,,
Cépage,Cépage,LOC,0.07500000000000001,0.1,fr,1,,,,,,,,,,
Aragon,Aragon,LOC,0.07500000000000001,0.1,fr,1,,,,,,,,,,
Palais des Congrès,Palais des Congrès,LOC,0.41333333333333333,0.39999999999999997,fr,1,,,,,,,,,,
Cagliari,Cagliari,LOC,-0.1475,0.175,fr,1,,,,,,,,,,
Sardaigne,Sardaigne,LOC,-0.1475,0.175,fr,1,,,,,,,,,,
Bohème,Bohème,LOC,0.3666666666666667,0.13333333333333333,fr,1,,,,,,,,,,
Macron,Macron,LOC,0.3666666666666667,0.13333333333333333,fr,1,,,,,,,,,,
Fujaïrah,Fujaïrah,LOC,0.02833333333333334,0.11666666666666668,fr,1,,,,,,,,,,
Emirats,Emirats,LOC,0.02833333333333334,0.11666666666666668,fr,1,,,,,,,,,,
Poltava,Poltava,LOC,-0.05,0.0875,fr,1,,,,,,,,,,
Dahieh,Dahieh,LOC,-0.14,0.15,fr,1,,,,,,,,,,
Dôme de Fer,Dôme de Fer,LOC,0.0642857142857143,0.16428571428571428,fr,1,,,,,,,,,,
Rafael,Rafael,LOC,0.0642857142857143,0.16428571428571428,fr,1,,,,,,,,,,
Nancy,Nancy,LOC,0.13444444444444448,0.22777777777777775,fr,1,,,,,,,,,,
détroit de Béring,détroit de Béring,LOC,-0.09890909090909092,0.41272727272727283,fr,1,,,,,,,,,,
Sappuyant,Sappuyant,LOC,0.02666666666666667,0.08333333333333333,fr,1,,,,,,,,,,
Vautour,Vautour,LOC,0.04,0.05000000000000001,fr,1,,,,,,,,,,
mabouls,mabouls,LOC,-0.043333333333333335,0.11666666666666665,fr,1,,,,,,,,,,
Kenmare,Kenmare,LOC,0.07125000000000001,0.24375,fr,1,,,,,,,,,,
Trésor,Trésor,LOC,0.07125000000000001,0.24375,fr,1,,,,,,,,,,
Océanie,Océanie,LOC,0.014999999999999996,0.0875,fr,1,,,,,,,,,,
"SIPA
Commenter Lire","SIPA
Commenter Lire",LOC,-0.036666666666666674,0.11666666666666665,fr,1,,,,,,,,,,
Linco,Linco,LOC,0.10727272727272728,0.25454545454545463,fr,1,,,,,,,,,,
Lincoln Memorial,Lincoln Memorial,LOC,0.10727272727272728,0.25454545454545463,fr,1,,,,,,,,,,
Soignes,Soignes,LOC,0.33499999999999996,9.124999999999998,fr,1,,,,,,,,,,
Pétersbourg,Pétersbourg,LOC,0.06666666666666667,0.15,fr,1,,,,,,,,,,
Araghchi,Araghchi,LOC,0.02666666666666667,0.17500000000000002,fr,1,,,,,,,,,,
Copacabana,Copacabana,LOC,0.028000000000000004,0.13499999999999998,fr,1,,,,,,,,,,
Hilton,Hilton,LOC,0.19333333333333333,0.25,fr,1,,,,,,,,,,
Meloni,Meloni,LOC,0.001999999999999996,0.05,fr,1,,,,,,,,,,
Â,Â,LOC,0.33499999999999996,9.124999999999998,fr,1,,,,,,,,,,
DIRECT Etats,DIRECT Etats,LOC,-0.028571428571428574,7.93016446160826e-18,fr,1,,,,,,,,,,
centrale nucléaire de Zaporijia,centrale nucléaire de Zaporijia,LOC,0.12800000000000003,0.1,fr,1,,,,,,,,,,
Faut,Faut,LOC,0.12800000000000003,0.1,fr,1,,,,,,,,,,
Parc OL,Parc OL,LOC,0.21500000000000002,0.44999999999999996,fr,1,,,,,,,,,,
naÃ,naÃ,LOC,0.33499999999999996,9.124999999999998,fr,1,,,,,,,,,,
Palestiniens,Palestiniens,LOC,0.10833333333333334,0.11666666666666665,fr,1,,,,,,,,,,
La Mecque,La Mecque,LOC,-0.001666666666666659,0.34166666666666673,fr,1,,,,,,,,,,
Deir el-Balah,Deir el-Balah,LOC,0.248,0.15,fr,1,,,,,,,,,,
Hollande,Hollande,LOC,-0.06249999999999999,0.19999999999999998,fr,1,,,,,,,,,,
Caucase,Caucase,LOC,0.01142857142857143,0.1,fr,1,,,,,,,,,,
»,»,LOC,-0.011999999999999993,0.14,fr,1,,,,,,,,,,
Les Etats-Unis,Les Etats-Unis,LOC,-0.011999999999999993,0.14,fr,1,,,,,,,,,,
Naplouse,Naplouse,LOC,0.11000000000000001,0.065,fr,1,,,,,,,,,,
Chattanooga,Chattanooga,LOC,0.04,0.05000000000000001,fr,1,,,,,,,,,,
Tagesschau,Tagesschau,LOC,0.12125,0.07500000000000001,fr,1,,,,,,,,,,
centrale nucléaire de Zaporijjia,centrale nucléaire de Zaporijjia,LOC,-0.006250000000000002,0.13125,fr,1,,,,,,,,,,
Coréens,Coréens,LOC,0.155,0.27,fr,1,,,,,,,,,,
Haïfa,Haïfa,LOC,0.2,0.2,fr,1,,,,,,,,,,
Atlético de,Atlético de,LOC,0.08200000000000002,0.38,fr,1,,,,,,,,,,
Garantir,Garantir,LOC,0.10600000000000001,0.15,fr,1,,,,,,,,,,
Eze,Eze,LOC,0.08200000000000002,0.38,fr,1,,,,,,,,,,
West Texas Intermediate,West Texas Intermediate,LOC,0.14,0.15000000000000002,fr,1,,,,,,,,,,
Dolmabahce,Dolmabahce,LOC,0.10600000000000001,0.15,fr,1,,,,,,,,,,
Proton VPN,Proton VPN,LOC,0.11333333333333334,0.08333333333333333,fr,1,,,,,,,,,,
Romains,Romains,LOC,0.05909090909090908,0.21363636363636365,fr,1,,,,,,,,,,
Oiseaux,Oiseaux,LOC,0.05909090909090908,0.21363636363636365,fr,1,,,,,,,,,,
Touapsé,Touapsé,LOC,0.059375,0.060000000000000005,fr,1,,,,,,,,,,
Lavelanet,Lavelanet,LOC,0.05000000000000001,0.08333333333333333,fr,1,,,,,,,,,,
Golders Green,Golders Green,LOC,-0.08583333333333333,0.15416666666666667,fr,1,,,,,,,,,,
Ravensbrück,Ravensbrück,LOC,-0.0875,0.225,fr,1,,,,,,,,,,
Pourta,Pourta,LOC,0.3225,0.30416666666666675,fr,1,,,,,,,,,,
Moscovites,Moscovites,LOC,0.0988888888888889,-0.00555555555555556,fr,1,,,,,,,,,,
Lisove,Lisove,LOC,-0.053636363636363635,0.17272727272727273,fr,1,,,,,,,,,,
Lviv,Lviv,LOC,-0.053636363636363635,0.17272727272727273,fr,1,,,,,,,,,,
Agibot,Agibot,LOC,0.17,0.23545454545454547,fr,1,,,,,,,,,,
Le Soleil,Le Soleil,LOC,1.2335811384723961e-17,0.14444444444444446,fr,1,,,,,,,,,,
Linvasion,Linvasion,LOC,-0.0033333333333333223,0.08333333333333333,fr,1,,,,,,,,,,
Maghreb,Maghreb,LOC,0.02062499999999999,0.21625,fr,1,,,,,,,,,,
Nikopo,Nikopo,LOC,-0.17142857142857146,0.06428571428571428,fr,1,,,,,,,,,,
Hokum,Hokum,LOC,-0.03777777777777777,0.30222222222222217,fr,1,,,,,,,,,,
Anvers,Anvers,LOC,-0.046,0.159,fr,1,,,,,,,,,,
Chabany,Chabany,LOC,0.022500000000000013,0.125,fr,1,,,,,,,,,,
Emirats Arabes Unis,Emirats Arabes Unis,LOC,0.0775,0.125,fr,1,,,,,,,,,,
ENASS.ma,ENASS.ma,LOC,0.25,0.25,fr,1,,,,,,,,,,
EI,EI,LOC,-0.044285714285714296,0.22857142857142862,fr,1,,,,,,,,,,
Lincident,Lincident,LOC,0.08333333333333333,0.15000000000000002,fr,1,,,,,,,,,,
